# Quantum number database
# Format: ion_id  energy  tolerance  S  L
# One entry per line
#
 804   255155.900      1.00e+03  0.5   2  ! OIV
 804   289015.400      1.00e+03  0.5   1  ! OIV
 804   357614.300      1.00e+03  0.5   0  ! OIV
 804   390161.200      1.00e+03  0.5   1  ! OIV
 805        0.000      1.00e+02  0.0   0  ! OV
 805    82078.600      2.00e+03  1.0   1  ! OV
 805   158797.700      2.00e+03  0.0   1  ! OV
 805   213618.200      2.00e+03  1.0   1  ! OV
 805   231721.400      2.00e+03  0.0   2  ! OV
 805   287910.300      2.00e+03  0.0   0  ! OV
1002   219130.766      1.00e+01  1.5   1  ! NeII
1002   249108.609      1.00e+01  1.5   2  ! NeII
1002   279137.605      1.00e+00  1.5   2  ! NeII
1002   279218.642      1.00e+00  1.5   2  ! NeII
1002   279324.873      1.00e+00  1.5   2  ! NeII
1002   280172.985      1.00e+00  1.5   3  ! NeII
1002   280700.743      1.00e+00  1.5   3  ! NeII
1002   280797.239      1.00e+00  1.5   3  ! NeII
1002   280947.077      1.00e+00  1.5   3  ! NeII
1002   281025.933      1.00e+00  0.5   3  ! NeII
1002   280262.316      1.00e+00  0.5   3  ! NeII
1002   302844.085      1.00e+01  0.5   3  ! NeII
1002   328818.054      1.00e+01  0.5   3  ! NeII
1002   303600.498      1.00e+01  0.5   3  ! NeII
1002   302843.509      1.00e+01  0.5   3  ! NeII
1002   302935.292      1.00e+01  0.5   3  ! NeII
1002   303599.910      1.00e+01  0.5   3  ! NeII
1002   302903.635      1.00e+01  0.5   3  ! NeII
1002   302829.045      1.00e+01  0.5   3  ! NeII
1002   302831.176      1.00e+01  0.5   3  ! NeII
1002   303509.514      1.00e+01  0.5   3  ! NeII
1002   302831.176      1.00e+01  0.5   3  ! NeII
1002   302935.312      1.00e+01  1.5   3  ! NeII
1002   303508.458      1.00e+01  0.5   3  ! NeII
1002   303528.512      1.00e+01  1.5   3  ! NeII
1002   305364.004      1.00e+01  0.5   4  ! NeII
1002   328665.350      1.00e+01  0.5   4  ! NeII
1003   449552.388      1.00e+01  2.0   3  ! NeIII
1003   449583.480      1.00e+01  1.0   3  ! NeIII
1003   472004.100      1.00e-01  2.0   4  ! NeIII
1003   472004.440      1.00e-01  1.0   4  ! NeIII
1202    71490.190      1.00e+01  0.5   2  ! MgII
1202    93799.750      1.00e+01  0.5   3  ! MgII
1403        0.000      5.00e+00  0.0   0  ! SiIII
1403    52853.000      2.00e+03  1.0   1  ! SiIII
1403    82884.410      2.00e+03  0.0   1  ! SiIII
1403   122214.520      1.00e+03  0.0   2  ! SiIII
1403   129841.000      2.00e+03  1.0   1  ! SiIII
1403   142945.840      2.00e+03  1.0   2  ! SiIII
1403   153377.050      4.00e+01  1.0   0  ! SiIII
1403   153444.230      4.00e+01  0.0   0  ! SiIII
1403   159069.610      1.00e+03  0.0   0  ! SiIII
1403   165765.000      1.00e+03  0.0   2  ! SiIII
1404        0.000      5.00e+00  0.5   0  ! SiIV
1404    71500.000      1.00e+03  0.5   1  ! SiIV
1404   160375.600      1.00e+03  0.5   2  ! SiIV
1404   193978.891      1.00e+03  0.5   0  ! SiIV
1404   218428.672      5.00e+02  0.5   1  ! SiIV
1404   250008.141      1.00e+02  0.5   2  ! SiIV
1404   293719.000      1.00e+01  0.5   3  ! SiIV
1404   315305.281      1.00e+02  0.5   4  ! SiIV
1604        0.000      2.00e+03  0.5   1  ! SIV
1604    71528.700      1.00e+03  1.5   1  ! SIV
1604    94150.300      1.00e+03  0.5   2  ! SIV
1604   123509.300      1.00e+03  0.5   0  ! SIV
1604   133900.000      1.00e+03  0.5   1  ! SIV
1604   152146.800      1.00e+03  0.5   2  ! SIV
1604   181448.203      1.00e+03  0.5   0  ! SIV
1604   185055.200      1.00e+03  0.5   2  ! SIV
1604   196455.400      1.00e+03  1.5   0  ! SIV
1604   203632.800      2.00e+03  1.5   3  ! SIV
1604   211376.300      5.00e+02  0.5   1  ! SIV
1604   213725.297      3.00e+02  0.5   1  ! SIV
1604   222198.300      1.00e+03  1.5   1  ! SIV
1604   224342.700      1.00e+03  1.5   2  ! SIV
1604   233610.400      1.00e+03  0.5   2  ! SIV
1604   242000.000      1.00e+03  0.5   3  ! SIV
1604   255400.297      3.00e+02  0.5   2  ! SIV
1604   263600.000      6.00e+02  1.5   1  ! SIV
1604   277596.000      3.00e+02  0.5   3  ! SIV
1604   285122.200      3.00e+02  1.5   2  ! SIV
1604   293750.000      6.00e+02  1.5   2  ! SIV
1605        0.000      1.00e+02  0.0   0  ! SV
1605    83500.000      2.00e+03  1.0   1  ! SV
1605   127150.700      1.00e+03  0.0   1  ! SV
1605   193739.100      1.00e+03  0.0   2  ! SV
1605   200000.000      2.00e+03  1.0   1  ! SV
1605   234947.000      1.00e+02  1.0   2  ! SV
1605   235350.000      1.00e+02  0.0   0  ! SV
1605   270700.400      1.00e+03  0.0   2  ! SV
1605   311595.100      1.00e+03  1.0   0  ! SV
1605   320108.000      1.00e+03  0.0   0  ! SV
1605   323547.300      1.00e+03  1.0   3  ! SV
1605   328454.300      1.00e+03  0.0   2  ! SV
1605   345712.800      1.00e+03  1.0   1  ! SV
2204        0.000      1.00e+03  0.5   2  ! ion2204
2204    80388.920      1.00e+03  0.5   0  ! ion2204
2204   128000.000      2.00e+03  0.5   1  ! ion2204
2204   196850.000      2.00e+03  0.5   2  ! ion2204
